identificatie;b3_bag_bag_overlap;b3_bouwlagen;b3_dak_type;b3_extrusie;b3_h_dak_50p;b3_h_dak_70p;b3_h_dak_max;b3_h_dak_min;b3_h_maaiveld;b3_is_glas_dak;b3_kas_warenhuis;b3_mutatie_AHN3_AHN4;b3_mutatie_AHN4_AHN5;b3_n_vlakken;b3_nodata_fractie_AHN3;b3_nodata_fractie_AHN4;b3_nodata_fractie_AHN5;b3_nodata_radius_AHN3;b3_nodata_radius_AHN4;b3_nodata_radius_AHN5;b3_opp_buitenmuur;b3_opp_dak_plat;b3_opp_dak_schuin;b3_opp_grond;b3_opp_scheidingsmuur;b3_puntdichtheid_AHN3;b3_puntdichtheid_AHN4;b3_puntdichtheid_AHN5;b3_pw_bron;b3_pw_datum;b3_pw_onvoldoende;b3_pw_selectie_reden;b3_rmse_lod12;b3_rmse_lod13;b3_rmse_lod22;b3_succes;b3_t_run;b3_val3dity_lod12;b3_val3dity_lod13;b3_val3dity_lod22;b3_volume_lod12;b3_volume_lod13;b3_volume_lod22;begingeldigheid;documentdatum;documentnummer;eindgeldigheid;eindregistratie;fid;geconstateerd;oorspronkelijkbouwjaar;rf_force_lod11;status;tijdstipeindregistratielv;tijdstipinactief;tijdstipinactieflv;tijdstipnietbaglv;tijdstipregistratie;tijdstipregistratielv;voorkomenidentificatie;Registratiedatum;Opnamedatum;GeldigTot;Certificaathouder;SoortOpname;Status;Berekeningstype;OpBasisVanReferentiegebouw;Gebouwklasse;Gebouwtype;Gebouwsubtype;SBICode;Postcode;Huisnummer;Huisletter;Huisnummertoevoeging;Detailaanduiding;BAGVerblijfsobjectID;BAGLigplaatsID;BAGStandplaatsID;Projectnaam;Projectobject;Bouwjaar;GebruiksoppervlakteThermischeZone;Compactheid;Energieklasse;EnergieIndex;EnergieIndexEMGForfaitair;Energiebehoefte;PrimaireFossieleEnergie;PrimaireFossieleEnergieEMGForfaitair;AandeelHernieuwbareEnergie;AandeelHernieuwbareEnergieEMGForfaitair;Temperatuuroverschrijding;Warmtebehoefte;EisEnergiebehoefte;EisPrimaireFossieleEnergie;EisAandeelHernieuwbareEnergie;EisTemperatuuroverschrijding;BerekendeCO2Emissie;BerekendeEnergieverbruik,,,,,,,,,,,,,,
0153100000222953;0.0;3.0;slanted;0.0;40.20399856567383;40.74300003051758;42.02799987792969;37.327999114990234;34.03900146484375;False;False;False;False;7.0;0.011111111380159855;0.0055555556900799274;1.0;0.3707312345504761;0.29175329208374023;2.5415589809417725;59.47;12.88;52.59;44.83;100.29;7.820224761962891;14.748603820800781;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.6885627508163452;0.7695212960243225;0.09538263827562332;True;148.0;[];[];[];299.0527648925781;277.54052734375;258.7765197753906;2010-03-17;2010-03-17;1000007208;;;2418759.0;False;1915.0;False;Pand in gebruik;;;;;2010-11-15T18:07:13Z;2010-11-16T10:12:03Z;1.0;20240606;20240515;20340515;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7545LA;6;;;;153010000450411.0;;;;;1917;74,15;1,62;B;;;106,17;175,90;175,90;0,0;;1,12;104,00;;;;;32,22;175,70,,,,
0153100000223316;0.0;3.0;slanted;0.0;40.1510009765625;41.0629997253418;42.731998443603516;36.902000427246094;34.19200134277344;False;False;False;False;5.0;0.0;0.004545454401522875;1.0;0.28187018632888794;0.34680014848709106;2.383319139480591;73.17;17.76;54.25;54.48;120.73;10.145454406738281;14.027397155761719;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.3989310264587402;1.1495829820632935;0.349970281124115;True;55.0;[];[];[];371.1669006347656;321.5234680175781;295.46258544921875;2010-03-17;2010-03-17;1000007208;;;2419267.0;False;1915.0;False;Pand in gebruik;;;;;2010-11-15T18:06:04Z;2010-11-16T10:12:00Z;1.0;20240606;20240514;20340514;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7545VL;40;;;;153010000340209.0;;;;;1920;74,41;2,08;B;;;113,09;176,54;176,54;0,0;;1,00;105,00;;;;;32,47;175,56,,,,
0153100000235881;0.0;3.0;slanted;0.0;40.15399932861328;41.09700012207031;42.720001220703125;37.073001861572266;34.09700012207031;False;False;False;False;5.0;0.005181347019970417;0.0;1.0;0.31082484126091003;0.29836204648017883;2.286538600921631;67.8;13.57;57.18;48.3;131.74;7.729166507720947;15.025906562805176;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.3687963485717773;1.1889268159866333;0.40689897537231445;True;53.0;[];[];[];342.40106201171875;319.3108215332031;285.51983642578125;2010-03-17;2010-03-17;1000007208;;;2440801.0;False;1915.0;False;Pand in gebruik;;;;;2010-11-15T17:43:12Z;2010-11-16T10:10:17Z;1.0;20240606;20240405;20340405;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7545VJ;21;;;;153010000447491.0;;;;;1915;77,50;1,84;B;;;110,47;172,85;172,85;0,0;;1,42;113,00;;;;;31,65;172,67,,,,
0153100000236627;0.0;2.0;slanted;0.0;42.38100051879883;43.388999938964844;44.47800064086914;38.74100112915039;35.7760009765625;False;False;False;False;5.0;0.0044742729514837265;0.008948545902967453;1.0;0.38981932401657104;0.49887287616729736;3.946866750717163;283.45;55.38;90.52;111.64;21.75;8.0;24.47855567932129;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.6500368118286133;1.4398282766342163;0.8777806758880615;True;185.0;[];[];[];828.2264404296875;698.1589965820312;649.4251708984375;2019-12-18;2019-12-18;1900122038;;;2442133.0;False;1952.0;False;Pand in gebruik;;;;;2019-12-18T15:39:06Z;2019-12-18T15:39:29Z;3.0;20240628;20240627;20340627;Renewable Partners B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Vrijstaande woning;;;7513GC;127;;;;153010000324615.0;;;;;1952;172,17;2,12;A+++;;;131,89;17,51;17,51;91,5;;1,34;137,69;;;;;2,90;69,22,,,,
0153100000240218;0.0;3.0;slanted;0.0;40.46500015258789;41.736000061035156;43.60100173950195;37.04999923706055;34.02399826049805;False;False;False;False;2.0;0.008928571827709675;0.004464285913854837;1.0;0.3116159737110138;0.42303600907325745;2.247607469558716;129.09;0.0;85.15;55.69;121.03;9.279279708862305;16.77130126953125;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.3239288330078125;2.159468650817871;0.37493523955345154;True;104.0;[];[];[];430.4085388183594;429.9664001464844;362.1717529296875;2010-03-17;2010-03-17;1000007208;;;2447142.0;False;1917.0;False;Pand in gebruik;;;;;2010-11-15T17:35:12Z;2010-11-16T10:09:43Z;1.0;20240528;20240528;20340528;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7545TK;30;;;;153010000451419.0;;;;;1917;81,22;2,30;B;;;125,93;175,24;175,24;0,0;;2,33;118,00;;;;;32,22;174,32,,,,
0153100000240304;0.0;3.0;slanted;0.0;40.5359992980957;40.801998138427734;41.409000396728516;37.402000427246094;34.63199996948242;False;False;False;False;3.0;0.0035335689317435026;0.007067137863487005;1.0;0.3262479901313782;0.30384913086891174;2.4270946979522705;127.87;22.51;57.74;70.37;91.38;13.773049354553223;14.206405639648438;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.9034831523895264;0.637947678565979;0.25372448563575745;True;130.0;[];[];[];434.13726806640625;366.87799072265625;351.6170654296875;1999-06-01;1999-06-01;990896;;;2447270.0;False;1907.0;False;Pand in gebruik;;;;;2010-11-15T17:35:01Z;2010-11-16T10:09:42Z;1.0;20210317;20210315;20310315;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2020 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7543TK;33;;;;153010000459263.0;;;;;1907;93,91;2,29;D;;;194,70;286,80;286,80;0,0;0,0;0,00;198,65;;;;;52,54;286,46,,,
0153100000245607;0.0;3.0;slanted;0.0;40.92499923706055;41.415000915527344;42.81999969482422;37.91999816894531;35.02299880981445;False;False;False;False;5.0;0.0;0.0;1.0;0.3066295385360718;0.3037106692790985;2.5253636837005615;101.57;7.74;57.19;43.94;52.56;14.125714302062988;14.514286041259766;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.701095700263977;0.8996224999427795;0.2873150408267975;True;81.0;[];[];[];281.2911376953125;263.4960632324219;242.2811737060547;2010-03-17;2010-03-17;1000007208;;;2455391.0;False;1917.0;False;Pand in gebruik;;;;;2010-11-15T17:25:31Z;2010-11-16T10:09:09Z;1.0;20240606;20240418;20340418;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7545VK;57;;;;153010000445617.0;;;;;1917;65,13;2,35;C;;;148,10;245,97;245,97;0,0;;2,19;139,00;;;;;46,25;238,50,,,,
0153100000256615;0.0;3.0;slanted;0.0;40.61199951171875;41.689998626708984;43.19599914550781;37.55400085449219;34.54999923706055;False;False;False;False;5.0;0.004950494971126318;0.0;1.0;0.34050729870796204;0.285806268453598;2.2665047645568848;68.76;16.25;52.23;50.52;135.9;7.960198879241943;15.247525215148926;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.2750279903411865;1.195679783821106;0.18371285498142242;True;103.0;[];[];[];361.36553955078125;326.88104248046875;296.321533203125;2023-01-06;2023-01-06;2300001597;;;2472114.0;False;1915.0;False;Pand in gebruik;;;;;2023-01-06T13:41:43Z;2023-01-06T13:42:02Z;2.0;20240606;20240408;20340408;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7545GB;460;;;;153010000340211.0;;;;;1917;79,74;1,79;B;;;111,39;180,66;180,66;0,0;;1,50;103,00;;;;;33,55;177,73,,,,
0153100000257247;0.0;3.0;slanted;0.0;41.448001861572266;42.513999938964844;44.27399826049805;38.9370002746582;34.70199966430664;False;False;False;False;4.0;0.0;0.0;1.0;0.29598209261894226;0.31484872102737427;2.570068359375;109.7;0.0;73.11;39.61;77.98;15.896774291992188;11.070967674255371;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.7930208444595337;1.7930208444595337;0.4038584232330322;True;75.0;[];[];[];311.5453796386719;311.5453796386719;276.3394775390625;2010-03-17;2010-03-17;1000007208;;;2473034.0;False;1915.0;False;Pand in gebruik;;;;;2010-11-15T17:02:27Z;2010-11-16T10:07:43Z;1.0;20240606;20240405;20340405;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7545TV;8;;;;153010000326825.0;;;;;1915;60,05;2,53;C;;;148,29;221,89;221,89;0,0;;2,36;139,00;;;;;40,65;221,58,,,,
0153100000259915;0.0;3.0;slanted;0.0;40.25699996948242;41.3129997253418;43.14500045776367;37.20199966430664;34.268001556396484;False;False;False;False;6.0;0.008771929889917374;0.004385964944958687;1.0;0.40419551730155945;0.311787486076355;2.5440361499786377;122.9;19.44;56.69;57.13;72.41;15.55752182006836;14.48458194732666;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.451890230178833;1.0750523805618286;0.0856020599603653;True;52.0;[];[];[];404.7398681640625;361.0567626953125;327.4030456542969;2010-03-17;2010-03-17;1000007208;;;2477488.0;False;1918.0;False;Pand in gebruik;;;;;2010-11-15T16:56:15Z;2010-11-16T10:07:22Z;1.0;20240606;20240418;20340418;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7545TJ;43;;;;153010000308991.0;;;;;1920;83,60;2,22;C;;;128,79;215,38;215,38;0,0;;1,68;127,00;;;;;39,45;215,15,,,,
0153100000261518;0.0;3.0;slanted;0.0;39.89099884033203;41.22600173950195;43.279998779296875;36.709999084472656;34.02899932861328;False;False;False;False;3.0;0.029661016538739204;0.0;1.0;0.5194284915924072;0.28473761677742004;2.163053274154663;114.66;5.14;80.34;58.31;115.62;7.091702938079834;16.6610164642334;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.35465407371521;1.4733847379684448;0.1374407410621643;True;109.0;[];[];[];418.6341552734375;388.18060302734375;340.1896667480469;2023-01-06;2023-01-06;2300001597;;;2479723.0;False;1916.0;False;Pand in gebruik;;;;;2023-01-06T13:17:19Z;2023-01-06T13:18:00Z;2.0;20240606;20240418;20340418;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7545VA;17;;;;153010000412609.0;;;;;1920;83,09;2,24;C;;;139,11;217,85;217,85;0,0;;1,48;137,00;;;;;39,91;217,61,,,,
0153100000262951;0.0;3.0;slanted;0.0;39.98899841308594;41.08399963378906;42.48400115966797;36.73699951171875;33.678001403808594;False;False;False;False;5.0;0.02512562833726406;0.005025125574320555;1.0;0.3742610216140747;0.31348752975463867;2.3899903297424316;43.61;4.99;68.17;49.43;130.77;7.8144330978393555;15.434343338012695;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.19126296043396;1.2458243370056152;0.3021557629108429;True;95.0;[];[];[];364.5399475097656;350.07562255859375;300.399658203125;2010-03-17;2010-03-17;1000007208;;;2481732.0;False;1916.0;False;Pand in gebruik;;;;;2010-11-15T16:49:53Z;2010-11-16T10:06:56Z;1.0;20240606;20240405;20340405;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7545VC;89;;;;153010000435953.0;;;;;1916;78,52;1,64;B;;;102,15;165,07;165,07;0,0;;1,11;94,00;;;;;30,36;164,13,,,,
0153100000267673;0.0;3.0;slanted;0.0;40.06999969482422;40.95000076293945;42.724998474121094;36.92499923706055;34.09600067138672;False;False;False;False;6.0;0.004608294926583767;0.0138248847797513;1.0;0.285103440284729;0.36278876662254333;2.322922945022583;60.96;14.7;59.9;54.34;121.67;8.05555534362793;14.5420560836792;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.4384453296661377;1.023922324180603;0.2675427794456482;True;51.0;[];[];[];377.2089538574219;339.3432312011719;296.60369873046875;2010-03-17;2010-03-17;1000007208;;;2488986.0;False;1916.0;False;Pand in gebruik;;;;;2010-11-15T16:40:44Z;2010-11-16T10:06:15Z;1.0;20240314;20240216;20340216;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7545VA;7;;;;153010000437431.0;;;;;1920;81,40;1,90;B;;;104,72;160,87;160,87;0,0;;0,81;98,00;;;;;29,59;159,91,,,,
0153100000268333;0.0;3.0;slanted;0.0;40.33100128173828;41.00699996948242;43.433998107910156;36.85200119018555;34.79100036621094;False;False;False;False;4.0;0.012345679104328156;0.05349794402718544;1.0;0.6408039927482605;0.7576618194580078;2.5904109477996826;123.45;0.0;95.86;60.01;65.26;14.550000190734863;13.565217018127441;0.0;AHN3;2019.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;2.1214230060577393;1.4958606958389282;0.5761683583259583;True;73.0;[];[];[];365.1781311035156;337.704833984375;313.0682373046875;2021-02-10;2021-02-10;2100011380;;;2489896.0;False;1915.0;False;Pand in gebruik;;;;;2021-02-10T09:22:48Z;2021-02-10T09:23:05Z;2.0;20240429;20240429;20340429;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7545TT;11;;;;153010000367347.0;;;;;1920;78,58;2,09;C;;;128,29;192,70;192,70;0,0;;1,62;118,00;;;;;35,43;191,72,,,,
0153100000268674;0.0;3.0;slanted;0.0;41.097999572753906;41.89099884033203;43.81999969482422;37.95100021362305;34.67599868774414;False;False;False;False;15.0;0.0038314175326377153;0.0019157087663188577;1.0;0.38369911909103394;0.355960488319397;3.8215928077697754;212.56;17.57;185.28;130.23;122.06;14.784615516662598;14.172744750976562;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.9536832571029663;1.1979882717132568;0.370854914188385;True;444.0;[];[];[];930.0724487304688;880.6773071289062;810.78759765625;2006-03-27;2006-03-27;20055372;;;2490367.0;False;1935.0;False;Pand in gebruik;;;;;2010-11-15T16:38:30Z;2010-11-16T10:06:05Z;1.0;20231124;20231113;20331113;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname utiliteitsbouw);Nee;U;;;;7545GA;402;;;;153010000396373.0;;;;;1935;43,30;1,51;B;;;194,26;240,38;240,38;0,0;;0,00;159,00;;;;;46,12;227,48,,,,
0153100000271092;0.0;3.0;slanted;0.0;39.0260009765625;40.41400146484375;43.994998931884766;36.47800064086914;33.89099884033203;False;False;False;False;8.0;0.003853564616292715;0.0;1.0;0.38291966915130615;0.29681751132011414;3.5403175354003906;204.63;45.15;116.93;129.12;105.14;8.061895370483398;14.250481605529785;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.594980478286743;1.0544394254684448;0.12008464336395264;True;101.0;[];[];[];849.4862060546875;709.4700927734375;669.639892578125;2023-09-07;2023-09-07;2300075894;;;2494367.0;False;2008.0;False;Pand in gebruik;;;;;2023-09-07T10:43:07Z;2023-09-07T10:43:51Z;2.0;20240716;20240422;20340422;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7545VJ;1;A;;;153010000424879.0;;;;;1920;68,39;2,33;B;;;112,53;182,91;;0,0;;1,11;114,96;;;;;33,50;182,91,,,,,
0153100000276212;0.0;3.0;slanted;0.0;40.845001220703125;42.132999420166016;44.064998626708984;37.44200134277344;34.39899826049805;False;False;False;False;2.0;0.0;0.0;1.0;0.36213427782058716;0.3382410705089569;2.248522996902466;123.11;0.0;85.73;55.24;124.88;15.92760181427002;12.380090713500977;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.2810251712799072;2.2810251712799072;0.20493142306804657;True;54.0;[];[];[];429.2835693359375;429.2835693359375;358.887939453125;2010-03-17;2010-03-17;1000007208;;;2502087.0;False;1917.0;False;Pand in gebruik;;;;;2010-11-15T16:22:33Z;2010-11-16T10:04:59Z;1.0;20240201;20240131;20340131;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7545TP;1;;;;153010000454681.0;;;;;1918;81,24;2,30;B;;;123,67;184,11;184,11;0,0;;1,92;117,00;;;;;33,85;183,14,,,,
0153100000276307;0.0;3.0;slanted;0.0;39.74300003051758;40.590999603271484;41.75;36.78799819946289;33.95800018310547;False;False;False;False;6.0;0.0045045046135783195;0.0;1.0;0.3237224221229553;0.31369248032569885;2.5964062213897705;118.2;15.72;68.91;55.29;41.52;8.524887084960938;15.207207679748535;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.2989187240600586;1.2386019229888916;0.6580855846405029;True;63.0;[];[];[];365.4845275878906;322.8330993652344;292.5607604980469;2010-03-17;2010-03-17;1000007208;;;2502250.0;False;1917.0;False;Pand in gebruik;;;;;2010-11-15T16:22:17Z;2010-11-16T10:04:58Z;1.0;20240606;20240418;20340418;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7545TK;4;;;;153010000304267.0;;;;;1920;66,41;2,99;D;;;161,11;277,28;277,28;0,0;;1,28;160,00;;;;;52,21;268,49,,,,
0153100000277014;0.0;3.0;slanted;0.0;39.90700149536133;40.62300109863281;42.19300079345703;36.7239990234375;33.78099822998047;False;False;False;False;5.0;0.011111111380159855;0.0;1.0;0.32424110174179077;0.2911272644996643;2.5677525997161865;103.79;9.55;61.95;44.84;55.26;8.224719047546387;15.222222328186035;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.9667999744415283;1.1153311729431152;0.22138376533985138;True;95.0;[];[];[];306.9988708496094;288.98712158203125;259.11370849609375;2010-03-17;2010-03-17;1000007208;;;2503491.0;False;1916.0;False;Pand in gebruik;;;;;2010-11-15T16:20:39Z;2010-11-16T10:04:48Z;1.0;20240606;20240405;20340405;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7545VA;39;;;;153010000354739.0;;;;;1917;65,13;2,48;C;;;146,88;232,53;232,53;0,0;;2,01;145,00;;;;;42,61;232,24,,,,
0153100000279813;;;multiple horizontal;0.0;43.24599838256836;43.26900100708008;44.487998962402344;40.08700180053711;34.78499984741211;False;False;False;False;20.0;0.0023482053074985743;0.008050989359617233;1.0;0.43143385648727417;0.5072187185287476;5.166900634765625;1462.44;699.56;38.17;744.01;0.0;10.477471351623535;15.207304954528809;0.0;AHN3;2019.0;False;PREFERRED_AND_LATEST;1.6583166122436523;1.6583166122436523;0.6580596566200256;True;824.0;[];[];[];6307.36669921875;6307.36669921875;5791.078125;2020-01-08;2020-01-08;2000001943;;;2507434.0;False;1994.0;False;Pand in gebruik;;;;;2020-01-08T11:56:37Z;2020-01-08T11:57:04Z;2.0;20240613;20240513;20340513;Energiewacht locatie Enschede;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekvloer;;7545GH;263;;;;153010000336719.0;;;;;1994;80,21;1,81;B;;;106,98;167,87;167,87;0,0;;2,55;104,32;;;;;30,88;166,88,,,,
0153100000279813;;;multiple horizontal;0.0;43.24599838256836;43.26900100708008;44.487998962402344;40.08700180053711;34.78499984741211;False;False;False;False;20.0;0.0023482053074985743;0.008050989359617233;1.0;0.43143385648727417;0.5072187185287476;5.166900634765625;1462.44;699.56;38.17;744.01;0.0;10.477471351623535;15.207304954528809;0.0;AHN3;2019.0;False;PREFERRED_AND_LATEST;1.6583166122436523;1.6583166122436523;0.6580596566200256;True;824.0;[];[];[];6307.36669921875;6307.36669921875;5791.078125;2020-01-08;2020-01-08;2000001943;;;2507434.0;False;1994.0;False;Pand in gebruik;;;;;2020-01-08T11:56:37Z;2020-01-08T11:57:04Z;2.0;20240311;20240216;20340216;Energiewacht locatie Enschede;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussendak;;7545GJ;291;;;;153010000300031.0;;;;;1994;34,96;2,00;C;;;125,04;230,60;230,60;0,0;;2,20;147,00;;;;;42,56;228,33,,,,
0153100000279813;;;multiple horizontal;0.0;43.24599838256836;43.26900100708008;44.487998962402344;40.08700180053711;34.78499984741211;False;False;False;False;20.0;0.0023482053074985743;0.008050989359617233;1.0;0.43143385648727417;0.5072187185287476;5.166900634765625;1462.44;699.56;38.17;744.01;0.0;10.477471351623535;15.207304954528809;0.0;AHN3;2019.0;False;PREFERRED_AND_LATEST;1.6583166122436523;1.6583166122436523;0.6580596566200256;True;824.0;[];[];[];6307.36669921875;6307.36669921875;5791.078125;2020-01-08;2020-01-08;2000001943;;;2507434.0;False;1994.0;False;Pand in gebruik;;;;;2020-01-08T11:56:37Z;2020-01-08T11:57:04Z;2.0;20240206;20240202;20340202;Energiewacht locatie Enschede;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Tussendak;;7545GJ;293;A;;;153010000410861.0;;;;;1994;58,83;1,84;B;;;113,70;176,69;176,69;0,0;;1,88;111,00;;;;;32,57;175,32,,,,
0153100000282893;0.0;3.0;slanted;0.0;40.29100036621094;41.55400085449219;43.422000885009766;36.84700012207031;33.95100021362305;False;False;False;False;2.0;0.023148147389292717;0.0;1.0;0.417761892080307;0.3404921591281891;2.2137410640716553;121.42;0.0;81.14;53.31;120.76;7.222748756408691;16.05555534362793;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.2727742195129395;1.6272414922714233;0.0821978971362114;True;65.0;[];[];[];408.1968688964844;387.9933776855469;340.1818542480469;2010-03-17;2010-03-17;1000007208;;;2512467.0;False;1916.0;False;Pand in gebruik;;;;;2010-11-15T16:07:07Z;2010-11-16T10:03:49Z;1.0;20240606;20240405;20340405;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7545VA;25;;;;153010000314201.0;;;;;1920;83,09;2,24;C;;;135,49;212,77;212,77;0,0;;2,44;133,00;;;;;38,97;212,53,,,,
0153100000285715;0.0;3.0;slanted;0.0;41.03499984741211;42.09000015258789;43.70000076293945;37.67599868774414;34.79499816894531;False;False;False;False;6.0;0.0;0.0;1.0;0.3512735962867737;0.304913729429245;2.406503677368164;95.88;21.92;59.52;62.13;145.2;14.565736770629883;15.729084014892578;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.6614294052124023;1.2502156496047974;0.36135727167129517;True;60.0;[];[];[];450.78594970703125;394.4391784667969;355.8200988769531;2014-03-13;2014-03-13;1400094562;;;2516348.0;False;1915.0;False;Pand in gebruik;;;;;2014-03-17T09:07:34Z;2014-03-17T09:32:35Z;2.0;20240716;20240408;20340408;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7545GA;406;;;;153010000358159.0;;;;;1919;87,56;1,79;B;;;116,38;180,76;;0,0;;2,15;110,80;;;;;33,11;180,76,,,,,
0153100000288235;0.0;3.0;slanted;0.0;41.18899917602539;42.172000885009766;43.9900016784668;37.97700119018555;35.31800079345703;False;False;False;False;6.0;0.0;0.0;1.0;0.33182406425476074;0.3462914228439331;2.4775993824005127;106.26;9.98;64.09;51.11;69.06;14.399999618530273;26.907316207885742;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.3723196983337402;1.4642151594161987;0.5298614501953125;True;62.0;[];[];[];348.2422790527344;324.732666015625;284.5345764160156;2010-03-17;2010-03-17;1000007208;;;2520314.0;False;1915.0;False;Pand in gebruik;;;;;2010-11-15T15:55:30Z;2010-11-16T10:03:03Z;1.0;20210820;20210224;20310224;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2020 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7545GA;378;;;;153010000321329.0;;;;;1918;72,23;2,42;C;;;155,87;227,14;227,14;0,0;0,0;0,91;142,93;;;;;41,69;226,38,,,
0153100000290351;0.0;3.0;slanted;0.0;40.31700134277344;41.43899917602539;43.22200012207031;37.301998138427734;34.42599868774414;False;False;False;False;3.0;0.0;0.008547008968889713;1.0;0.27935341000556946;0.37309321761131287;3.858585834503174;157.96;39.94;61.52;87.56;54.49;8.216524124145508;14.82758617401123;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.818363666534424;0.9388749003410339;0.3548814654350281;True;162.0;[];[];[];608.79638671875;491.06878662109375;462.3939514160156;2010-03-17;2010-03-17;1000007208;;;2523412.0;False;1993.0;False;Pand in gebruik;;;;;2010-11-15T15:51:22Z;2010-11-16T10:02:48Z;1.0;20240201;20240130;20340130;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7543TV;28;;;;153010000432031.0;;;;;1993;123,59;2,16;B;;;116,27;181,50;181,50;0,0;;1,49;114,00;;;;;33,90;177,32,,,,
