pid,vid
0153100000204068,0153010000458175
0153100000268630,0153010000487513
0153100000236093,0153010000437075
0153100000242906,0153010000439719
0153100000258037,0153010000317749
0153100000286719,0153010000457909
0153100000244327,0153010000388335
0153100000292796,0153010000429575
0153100000230328,0153010000375557
0153100000222291,0153010000300961
0153100000260428,0153010000391599
0153100000283197,0153010000433187
0153100000224605,0153010000489151
0153100000205228,0153010000328367
0153100000280846,0153010000339395
0153100000265769,0153010000314743
0153100000259679,0153010000407353
0153100000259504,0153010000385659
0153100000268543,0153010000376163
0153100000226560,0153010000387137
0153100000286472,0153010000381699
0153100000207419,0153010000301677
0153100000260463,0153010000423287
0153100000202310,0153010000416361
0153100000271468,0153010000451057
0153100000511261,0153010000511346
0153100000203245,0153010000376647
0153100000206700,0153010000371871
0153100000238815,0153010000503358
0153100000473180,0153010000473181
0153100000491280,0153010000491304
0153100000289028,0153010000448941
0153100000273517,0153010000319641
0153100000238789,0153010000470250
,None
0153100000242449,0153010000338671
0153100000250314,0153010000350549
0153100000484948,0153010000484994
0153100000209477,0153010000303029
0153100000224605,0153010000489190
0153100000283852,0153010000435517
0153100000292927,0153010000408177
0153100000260293,0153010000334269
0153100000248144,0153010000430147
0153100000236400,0153010000423569
0153100000262213,0153010000462541
0153100000259636,0153010000327941
0153100000206065,0153010000392891
0153100000272020,0153010000490907
0153100000254993,0153010000445087
0153100000277350,0153010000368699
0153100000225796,0153010000428473
0153100000213621,0153010000461813
0153100000206714,0153010000301269
0153100000236817,0153010000443579
0153100000206443,0153010000421681
0153100000254677,0153010000377265
,0153010000515655
0153100000254941,0153010000299789
0153100000269065,0153010000353765
0153100000259887,0153010000361875
0153100000279563,0153010000393119
0153100000268986,0153010000400517
0153100000256789,0153010000312303
0153100000212550,0153010000354209
0153100000235635,0153010000366243
0153100000507498,0153010000507506
0153100000472517,0153010000415325
0153100000234666,0153010000423405
0153100000223681,0153010000435667
0153100000260464,0153010000367139
0153100000258958,0153010000456517
0153100000205325,0153010000298323
0153100000277940,0153010000457169
0153100000246396,0153010000388221
0153100000226175,0153010000418037
0153100000492318,0153010000492320
0153100000236051,0153010000447685
0153100000230921,0153010000373979
0153100000499342,0153010000499447
0153100000226680,0153010000341251
0153100000290095,0153010000373033
0153100000209627,0153010000433961
0153100000240138,0153010000492106
0153100000212029,0153010000417993
0153100000249630,0153010000406871
0153100000240157,0153010000329265
0153100000207264,0153010000325669
0153100000267803,0153010000355735
0153100000240694,0153010000391415
0153100000292238,0153010000295147
0153100000204323,0153010000318509
0153100000263779,0153010000303491
0153100000292878,0153010000452871
0153100000290824,0153010000308521
0153100000469933,0153010000469963
0153100000236904,0153010000374167
0153100000220442,0153010000329563
0153100000251569,0153010000299045
0153100000207797,0153010000378335
0153100000220463,0153010000445149
0153100000252398,0153010000300435
0153100000236093,0153010000399591
0153100000288097,0153010000298603
0153100000218105,0153010000425289
0153100000265914,0153010000299825
0153100000231068,0153010000333121
0153100000227371,0153010000442055
0153100000234454,0153010000376043
0153100000240253,0153010000413571
0153100000266351,0153010000425851
0153100000234633,0153010000302533
0153100000240527,0153010000379251
0153100000498652,0153010000498654
0153100000202355,0153010000390863
0153100000238760,0153010000332433
0153100000237712,0153010000401997
0153100000208619,0153010000497637
0153100000274432,0153010000335289
0153100000283365,0153010000299729
0153100000292476,0153010000442419
0153100000215512,0153010000494335
0153100000248057,0153010000387773
0153100000283566,0153010000355125
0153100000283669,0153010000410901
0153100000210097,0153010000420057
0153100000222948,0153010000296867
0153100000270925,0153010000386767
0153100000293615,0153010000432059
0153100000205206,0153010000312975
0153100000272054,0153010000421449
0153100000247438,0153010000366927
0153100000203231,0153010000326755
0153100000279978,0153010000341375
0153100000231228,0153010000315001
0153100000497227,0153010000497229
0153100000241485,0153010000424957
0153100000221682,0153010000334047
0153100000256158,0153010000296281
0153100000204666,0153010000311301
0153100000259457,0153010000392671
0153100000291591,0153010000355123
0153100000258049,0153010000398841
0153100000218067,0153010000340399
0153100000250644,0153010000332679
0153100000285851,0153010000439589
0153100000228447,0153010000311307
0153100000211400,0153010000312017
0153100000205107,0153010000396257
0153100000283892,0153010000401445
0153100000255729,0153010000343205
0153100000254542,0153010000462655
0153100000293688,0153010000428999
0153100000281735,0153010000381221
0153100000218455,0153010000318125
0153100000243613,0153010000444749
0153100000232926,0153010000345739
0153100000492997,0153010000493018
0153100000214117,0153010000458315
0153100000285693,0153010000455799
0153100000274995,0153010000419427
0153100000270080,0153010000502477
0153100000511805,0153010000511813
0153100000264449,0153010000359559
0153100000224605,0153010000489563
0153100000230675,0153010000392451
0153100000202539,0153010000465325
0153100000261410,0153010000382701
0153100000206724,0153010000446213
0153100000271417,0153010000423463
0153100000230838,0153010000333693
0153100000257537,0153010000448947
0153100000291806,0153010000390427
0153100000470337,0153010000470417
0153100000204833,0153010000409423
0153100000211613,0153010000306241
0153100000245734,0153010000450061
0153100000239667,0153010000380133
0153100000247205,0153010000452169
0153100000248553,0153010000373287
0153100000230054,0153010000331395
0153100000476345,0153010000476367
0153100000279315,0153010000435679
0153100000238652,0153010000421847
0153100000265968,0153010000302349
0153100000243428,0153010000294447
0153100000277775,0153010000463443
0153100000476345,0153010000476373
0153100000504276,0153010000504278
0153100000206372,0153010000364011
0153100000249770,0153010000410677
0153100000275015,0153010000501470
0153100000252804,0153010000370707
0153100000246065,0153010000317047
0153100000273862,0153010000311025
0153100000208676,0153010000462755
0153100000216975,0153010000362523
0153100000292927,0153010000409853
0153100000223042,0153010000381899
0153100000231843,0153010000321283
0153100000231268,0153010000444561
0153100000472517,0153010000383425
0153100000248428,0153010000413435
0153100000242282,0153010000388969
0153100000282919,0153010000329765
0153100000262749,0153010000470553
0153100000249865,0153010000488356
0153100000273195,0153010000430345
0153100000230722,0153010000394049
0153100000261896,0153010000309379
0153100000213241,0153010000319947
0153100000256978,0153010000342807
0153100000209269,0153010000330833
0153100000274305,0153010000453097
0153100000274355,0153010000379763
0153100000222886,0153010000420673
0153100000492051,0153010000492053
0153100000251949,0153010000306209
0153100000219174,0153010000331781
0153100000237177,0153010000331571
0153100000248573,0153010000456299
0153100000227810,0153010000432919
0153100000203793,0153010000303021
0153100000209832,0153010000294913
0153100000221682,0153010000308939
0153100000204530,0153010000321995
0153100000249007,0153010000375785
0153100000236846,0153010000362891
0153100000284025,0153010000325057
0153100000248583,0153010000348127
0153100000270615,0153010000389471
0153100000269659,0153010000369845
0153100000287050,0153010000391737
0153100000283564,0153010000348675
0153100000255258,0153010000459369
0153100000288184,0153010000297753
,0153010000506734
0153100000288320,0153010000445823
0153100000245375,0153010000435087
0153100000268655,0153010000464983
0153100000216655,0153010000446589
0153100000251562,0153010000417171
0153100000272797,0153010000347137
0153100000279733,0153010000369879
0153100000206233,0153010000357483
0153100000201810,0153010000362647
0153100000291989,0153010000495005
0153100000203245,0153010000340327
0153100000243140,0153010000468174
0153100000228493,0153010000427115
0153100000223566,0153010000447251
0153100000219418,0153010000310703
0153100000202583,0153010000433297
0153100000281040,0153010000502757
0153100000247438,0153010000340019
0153100000248303,0153010000407379
0153100000287615,0153010000360697
0153100000474777,0153010000474779
0153100000217517,0153010000363353
0153100000251858,0153010000339495
0153100000274682,0153010000376165
0153100000290153,0153010000310427
0153100000283327,0153010000395989
0153100000239699,0153010000439525
0153100000288679,0153010000453751
0153100000226206,0153010000372863
0153100000271391,0153010000381891
0153100000261734,0153010000414693
,0153010000515064
0153100000474105,0153010000474122
0153100000262604,0153010000353685
0153100000254008,0153010000434383
0153100000209762,0153010000355743
0153100000228515,0153010000342695
0153100000281731,0153010000378783
0153100000262006,0153010000342701
0153100000208771,0153010000376829
0153100000269360,0153010000339787
0153100000242366,0153010000336527
0153100000242758,0153010000296053
0153100000470337,0153010000470379
0153100000252878,0153010000316911
0153100000503304,0153010000503306
0153100000220870,0153010000318339
0153100000258001,0153010000365305
0153100000473207,0153010000474196
0153100000271486,0153010000456373
0153100000289936,0153010000408197
0153100000478224,0153010000478335
0153100000234166,0153010000356325
0153100000508156,0153010000508161
0153100000272094,0153010000409729
0153100000214285,0153010000302639
0153100000203309,0153010000387007
0153100000257537,0153010000332461
0153100000244501,0153010000502104
0153100000291054,0153010000493583
0153100000275015,0153010000501464
0153100000229318,0153010000476686
0153100000223607,0153010000444275
0153100000233252,0153010000404305
0153100000499959,0153010000499961
0153100000232636,0153010000312783
0153100000216799,0153010000321683
0153100000276736,0153010000437521
0153100000253441,0153010000336879
0153100000205339,0153010000451573
0153100000293831,0153010000418983
0153100000219156,0153010000472374
0153100000260098,0153010000368249
0153100000221501,0153010000364399
0153100000202331,0153010000382861
0153100000213752,0153010000390889
0153100000213817,0153010000323675
0153100000219549,0153010000448177
0153100000237552,0153010000471234
0153100000261410,0153010000411595
0153100000266722,0153010000329973
0153100000240950,0153010000352169
0153100000258521,0153010000405695
0153100000282913,0153010000403529
0153100000267394,0153010000409003
0153100000222201,0153010000405907
0153100000217767,0153010000420479
0153100000283991,0153010000447723
0153100000279629,0153010000410629
0153100000209135,0153010000328385
0153100000223599,0153010000442285
0153100000468723,0153010000468765
0153100000217111,0153010000299701
0153100000206314,0153010000311141
0153100000204020,0153010000435127
0153100000272414,0153010000347937
0153100000293763,0153010000329611
0153100000291054,0153010000493538
0153100000242364,0153010000354435
0153100000283668,0153010000392845
0153100000231456,0153010000319573
